z (m), u (m/s), V (1/s), T (K), H2, H, O, O2, OH, H2O, HO2, H2O2, C, CH, CH2, CH2(S), CH3, CH4, CO, CO2, HCO, CH2O, CH2OH, CH3O, CH3OH, C2H, C2H2, C2H3, C2H4, C2H5, C2H6, HCCO, CH2CO, HCCOH, N, NH, NH2, NH3, NNH, NO, NO2, N2O, HNO, CN, HCN, H2CN, HCNN, HCNO, HOCN, HNCO, NCO, N2, AR, C3H7, C3H8, CH2CHO, CH3CHO, 
0.0075937499999999998, -0.33762530319585105, 58.661108558561452, 1117.8820748548508, 0.00044247366188478513, 6.3268039715157803e-05, 0.00027309415891559275, 0.14642990863982969, 0.00037458487129503419, 0.073563609798018154, 4.2005331173690164e-05, 5.5341791382188426e-06, 2.0737451235618341e-23, 3.3128227147863174e-22, 2.5942363441575336e-19, 5.1813095422087216e-21, 7.4585253927494356e-18, 2.2548837394749482e-16, 0.00079418749747729744, 0.020047604731681278, 4.2117017669779473e-11, 3.9308659440103062e-13, 1.3598533651622108e-18, 5.9938621666570411e-19, 4.4854915499972986e-18, -6.0281737705528429e-23, 1.2228468611119529e-20, 1.5341269667332884e-24, 2.0950060878271048e-22, 1.0459077894195011e-25, -2.0314674408298688e-26, 1.6759840518264967e-20, 4.4139747186432815e-18, 6.4216146014642776e-21, 2.6551463007204516e-12, 4.4205293777938414e-11, 1.2266960153856651e-12, 2.3372573092029224e-12, 3.7526471445058012e-11, 5.1245199857366897e-05, 9.3609123952690988e-07, 2.4658915940720818e-07, 6.9821841030912261e-09, 6.5431852156202377e-15, 8.5040490192789103e-10, 1.614556058888809e-14, 3.5297887440411782e-24, 2.4093714222428929e-13, 1.9657604588546463e-12, 2.4499158699586391e-10, 7.4246815286775391e-12, 0.74830045359966491, 0.0096108393932537763, -5.4835142860049795e-29, -3.6122057278889251e-27, 5.6992948988747547e-21, 1.6578687048495097e-23, 
0.0076249999999999998, -0.32921430731453055, 58.011640169433292, 1079.2335103661142, 0.00042422483918695491, 4.6131470482551677e-05, 0.00021181511615879877, 0.15007423302094861, 0.00029790969092197757, 0.07026847148479351, 4.2813696545670052e-05, 6.0561418396271383e-06, 1.5280042363207056e-23, 1.1795645361680528e-22, 1.291804198067051e-19, 2.9813539640570589e-21, 5.7005334815200763e-18, 1.9577629608350588e-16, 0.00073578755225031374, 0.018638512344088375, 2.9298748762664886e-11, 3.4525706294846337e-13, 9.1998091249932686e-19, 5.57833651056962e-19, 4.2368368783048965e-18, 2.4622470758319704e-25, 9.7003788217392342e-21, 8.7596783086398138e-25, 1.5211022672926992e-22, 7.5944970700805935e-26, -1.8105277066822114e-26, 9.3083138408625894e-21, 3.2108949789499937e-18, 5.2385854442836243e-21, 1.6917177614814138e-12, 3.2924538816181078e-11, 9.7143930163698432e-13, 2.0657222583872506e-12, 2.4917357390926422e-11, 4.7904805832108433e-05, 1.2088291993812922e-06, 2.2953676991208659e-07, 6.6198648883032416e-09, 3.7694306873335737e-15, 7.8546821016673435e-10, 1.6637812090049452e-14, 1.4002468231289484e-24, 2.1410958242187937e-13, 1.7559378123231161e-12, 2.2397852219296906e-10, 5.9867720925656645e-12, 0.74957716269608154, 0.0096275310453967106, -5.219072287798068e-29, -3.3371786131066202e-27, 4.7466900939515471e-21, 1.3207147930295693e-23, 
0.0076562499999999999, -0.32070068882835934, 57.361092252995327, 1040.7313238594124, 0.00040843656915622343, 3.2835979412243689e-05, 0.00016204557181829387, 0.15361514882159555, 0.00023517283238308939, 0.066998587886638025, 4.3015999765839181e-05, 6.4399596849420972e-06, 1.7177900646325409e-24, 4.0432149010689836e-23, 6.3290543206510272e-20, 1.7562427864120517e-21, 4.4176543222298983e-18, 1.7312750493606339e-16, 0.00068223541279864824, 0.017285197990827558, 1.9882042491846468e-11, 2.9828067966675001e-13, 5.9667316582549385e-19, 5.11769361213513e-19, 4.0547711551223692e-18, 1.6979681836841613e-23, 7.4982288542699849e-21, 4.9182394004818976e-25, 1.1505746469524309e-22, 5.5312181460378512e-26, -2.1574249056083325e-26, 5.2638324284612395e-21, 2.4052758450746011e-18, 4.4547273416739277e-21, 1.0691294532603094e-12, 2.4439529569917465e-11, 7.7215270447554496e-13, 1.8432108934833701e-12, 1.6029602624059745e-11, 4.4593971167832471e-05, 1.5527116979514793e-06, 2.1297024723672451e-07, 6.18720062474143e-09, 2.1286335128939561e-15, 7.2609443351354747e-10, 1.7241424653256839e-14, 5.3603833617187357e-25, 1.9201212963727909e-13, 1.5813116431063347e-12, 2.0510552468238679e-10, 4.8188299128372267e-12, 0.75084050514924383, 0.0096440109842164841, -5.6223222524421117e-29, -3.6947179173482173e-27, 3.9823174438695363e-21, 1.0668281357274427e-23, 
0.0076874999999999999, -0.31211870072790709, 56.710229358156994, 1002.4943705385111, 0.00039450121945903066, 2.2770507840455429e-05, 0.0001225276798759637, 0.15705094163237016, 0.00018439695950652816, 0.063760119862680903, 4.2475622184235742e-05, 6.6718699027133998e-06, -3.5262982165107862e-24, 1.426126982775823e-23, 3.067651978040412e-20, 1.0542038997364332e-21, 3.4527286786328343e-18, 1.5527467501682246e-16, 0.00063275143839271989, 0.015988265834523674, 1.3131619023383721e-11, 2.5285705388191914e-13, 3.6907731927390625e-19, 4.6086565129502921e-19, 3.9049415748493642e-18, 1.1264095755213997e-26, 5.7197001725509427e-21, 2.6980942864927807e-25, 9.0223471707587641e-23, 4.0110165759452798e-26, -2.82245814220508e-26, 3.0277322047919916e-21, 1.8504959206278698e-18, 3.9227285245450914e-21, 6.7078984489448205e-13, 1.8073408472573148e-11, 6.1590730711878118e-13, 1.6582030404581458e-12, 9.9656686257571145e-12, 4.1314120329917835e-05, 1.9665813391537489e-06, 1.9697952381357099e-07, 5.6852300557253048e-09, 1.1766650233067733e-15, 6.7105269628532854e-10, 1.7940206441776999e-14, 2.1608932416480112e-25, 1.7334768450175865e-13, 1.4326760459809801e-12, 1.8792367976935975e-10, 3.8693224359149722e-12, 0.75209081005608458, 0.0096602830419168003, -7.0300597139214481e-29, -4.4331293951764002e-27, 3.3242350199963078e-21, 8.6739796798909482e-24, 
0.0077187499999999999, -0.30350309180736285, 56.059890741897405, 964.63981071922683, 0.00038194775750368141, 1.5354283867082969e-05, 9.1813797131314092e-05, 0.16038017574816205, 0.00014374427085088866, 0.060558935823822976, 4.1100193977409408e-05, 6.7560693678719526e-06, 6.9038310249636177e-25, 4.3107642614276518e-24, 1.48596904073057e-20, 6.4098928917210396e-22, 2.7093985356990613e-18, 1.4072521492136676e-16, 0.00058672079762471659, 0.014748152694502052, 8.4235932865887026e-12, 2.1011670450692583e-13, 2.1692585165692212e-19, 4.0626066949006232e-19, 3.7640214910399365e-18, -2.3292642117084117e-24, 4.6338098042167688e-21, 1.4624556300962146e-25, 7.2946239589011528e-23, 2.8683802809787693e-26, -3.6610328097288111e-26, 1.7695629752419132e-21, 1.4575390654975881e-18, 3.4723778124306075e-21, 4.1779296976391308e-13, 1.328909249083528e-11, 4.9309672437012662e-13, 1.5020025891783258e-12, 5.9729238960893156e-12, 3.8076992267441125e-05, 2.4378477594845891e-06, 1.8162524749665394e-07, 5.1245286424196423e-09, 6.3602366113287404e-16, 6.1952095196345064e-10, 1.872197644894198e-14, 7.1799113681174431e-26, 1.571909032227592e-13, 1.3031114289444361e-12, 1.7211522262091446e-10, 3.0970491605561344e-12, 0.75332824719772429, 0.0096763489491407898, -9.5680139801925484e-29, -5.3999043576580929e-27, 2.7255196558284919e-21, 7.0544719336378614e-24, 
0.0077499999999999999, -0.29488827157147129, 55.410992142052976, 927.28026647249249, 0.00037041760534558578, 1.0050156836199987e-05, 6.8396314714214908e-05, 0.16360152848635293, 0.00011154516549786279, 0.057400632867127571, 3.8875218211446223e-05, 6.7093566408569262e-06, 2.0932887440241923e-24, 1.3743216923113632e-24, 7.300416487641846e-21, 3.9257844960554209e-22, 2.1273511727758682e-18, 1.2848699567662231e-16, 0.00054366476280273018, 0.013565150027037464, 5.2380457143338322e-12, 1.7127637905273908e-13, 1.2093017010685841e-19, 3.5016484890053939e-19, 3.6175760276753869e-18, 4.0874682319969985e-27, 3.9020661018284552e-21, 7.7447446035909385e-26, 6.0470269487520723e-23, 2.004130839773074e-26, -4.5752259146157362e-26, 1.0499426834907875e-21, 1.1720724680697666e-18, 3.0567484013047578e-21, 2.5815395963181204e-13, 9.6832874846088703e-12, 3.9646144864312581e-13, 1.3680249161179336e-12, 3.4432634305055578e-12, 3.490520023373208e-05, 2.9419080775303495e-06, 1.6694628949018475e-07, 4.5252525315382157e-09, 3.3596968071079131e-16, 5.7096280168600939e-10, 1.9580130029468782e-14, 2.5722222365329672e-26, 1.4288990460148877e-13, 1.1876013851552359e-12, 1.5745760647621788e-10, 2.4688270436182778e-12, 0.75455280269614455, 0.0096922080106370944, -1.3471179962344265e-28, -6.4860902684787233e-27, 2.1676953568165881e-21, 5.7135265270307018e-24, 
0.00778125, -0.28630779277571838, 54.764525899268897, 890.52213057844369, 0.00035964050148373539, 6.3770876796049367e-06, 5.0826216654236229e-05, 0.16671365722593665, 8.630679876000971e-05, 0.054290572550630023, 3.5884555365358679e-05, 6.5553071816945054e-06, -7.6898750515298907e-26, 4.3788340826473776e-25, 3.6985706894621725e-21, 2.4118373558513916e-22, 1.6674066476595855e-18, 1.1789629772051882e-16, 0.00050321536241378572, 0.012439419471621324, 3.1526359832974163e-12, 1.3729716904226159e-13, 6.3965232024742833e-20, 2.9521025986701104e-19, 3.458119379864314e-18, 1.0541124676335501e-27, 3.3260765676971321e-21, 3.9697086939899246e-26, 5.1125342603609014e-23, 1.3568780064974962e-26, -5.4922812083878526e-26, 6.316551971217204e-22, 9.5907762926128323e-19, 2.7145212208604433e-21, 1.5816958956358075e-13, 6.9653744286438485e-12, 3.203998871814027e-13, 1.2512832302794283e-12, 1.9055913694485463e-12, 3.1829677483035251e-05, 3.4450693677957864e-06, 1.5296603052062025e-07, 3.9143513081118367e-09, 1.7341170837291621e-16, 5.2503651211210513e-10, 2.0513343517115047e-14, 9.2642156314124886e-27, 1.299939664337686e-13, 1.0826656930897724e-12, 1.4379640487271091e-10, 1.9579768578653918e-12, 0.75576425581195805, 0.0097078567971678395, -1.868269790818367e-28, -7.6098887402151667e-27, 1.6549817112084867e-21, 4.5980695937792685e-24, 
0.0078125, -0.2777941042761809, 54.121559599604538, 854.46481628768379, 0.00034941322583930485, 3.9199951626115508e-06, 3.7802149294701596e-05, 0.16971511834739636, 6.6712764891123971e-05, 0.051233925490381145, 3.2306998101241635e-05, 6.3193494725779946e-06, 4.9385582042580874e-27, 1.4165958142551882e-25, 1.9575360087793802e-21, 1.4827669172599768e-22, 1.3026127160579141e-18, 1.0850738428276842e-16, 0.00046509341777508354, 0.011371002742494899, 1.8349857392468576e-12, 1.086593492551423e-13, 3.2186015813825935e-20, 2.4377097626242893e-19, 3.2832261383111871e-18, 4.5006678480086001e-28, 2.8794832758319481e-21, 1.973313618183253e-26, 4.3876413170342778e-23, 8.839784943533031e-27, -6.3570479264498406e-26, 3.8499863772735788e-22, 7.9607632659504777e-19, 2.4221440547771891e-21, 9.6122756422463156e-14, 4.9284431546261511e-12, 2.6050388301888744e-13, 1.1480106905107693e-12, 1.0111744225189949e-12, 2.8884503375541062e-05, 3.9104010887385742e-06, 1.3969720302664451e-07, 3.320654064155286e-09, 8.7485007674754783e-17, 4.8152950829288541e-10, 2.1516849782893332e-14, 3.3935020154274485e-27, 1.1819883524380889e-13, 9.8600513608547347e-13, 1.3102507148927386e-10, 1.5431609708868319e-12, 0.75696215810006517, 0.0097232888721926203, -2.4261804754746883e-28, -8.7133302726722771e-27, 1.2038723377151511e-21, 3.6764421919743087e-24, 
0.00784375, -0.26937845503690827, 53.483233312737369, 819.20052924544598, 0.00033958266116500139, 2.3352501042037129e-06, 2.8221616794472488e-05, 0.17260434362162319, 5.1621197853739698e-05, 0.04823572097080836, 2.8386922405585197e-05, 6.0253116945376228e-06, 1.639906313078504e-26, 4.6856251496968666e-26, 1.0866494029716955e-21, 9.1126782993366152e-23, 1.0131711037700593e-18, 1.0002033656609426e-16, 0.00042908980249040487, 0.010359826424239554, 1.0330440298524383e-12, 8.5312734551080512e-14, 1.5480170378174664e-20, 1.9750944031416852e-19, 3.0938183948677209e-18, 1.9079818696423315e-28, 2.5205687124650926e-21, 9.542586168517772e-27, 3.8069544341383498e-23, 5.5086641563839623e-27, -7.1289996778249693e-26, 2.375593677687138e-22, 6.6828394156421926e-19, 2.1651186202910066e-21, 5.8026010905880676e-14, 3.421159515738415e-12, 2.1326092963060967e-13, 1.0553756510120228e-12, 5.1438265689357478e-13, 2.6100812872817564e-05, 4.3045852471483457e-06, 1.2714535169238664e-07, 2.7695152519699351e-09, 4.3161851015943504e-17, 4.4031254421339282e-10, 2.256150405081909e-14, 1.2718599937068997e-27, 1.0730471213834454e-13, 8.9617579565703867e-13, 1.19070038287429e-10, 1.2073446684127099e-12, 0.75814581577339613, 0.0097384945664410714, -2.8352219406016248e-28, -9.7612931401096007e-27, 8.3095506486855764e-22, 2.9247818910854783e-24, 
0.0078750000000000001, -0.26109096591560421, 52.850755438242118, 784.81457677113815, 0.00033003330593351483, 1.3509383820240976e-06, 2.119603963414331e-05, 0.17537966434276725, 4.0062608873502178e-05, 0.045300899329387634, 2.4387959419416172e-05, 5.693499668792101e-06, 8.9730282270815825e-24, 1.5772457137045567e-26, 6.2891714550960956e-22, 5.596339972636162e-23, 7.8379976916218823e-19, 9.2233278163211841e-17, 0.0003950497006734017, 0.0094057023948464456, 5.6349030299292346e-13, 6.6780635046491006e-14, 7.1655932587177748e-21, 1.5726244356012112e-19, 2.8927742444739234e-18, 7.9750830272461367e-29, 2.2228763355359801e-21, 4.517864633791797e-27, 3.3284362318636348e-23, 3.2652851288773901e-27, -7.7801472995012648e-26, 1.4827876506418538e-22, 5.6582913643954984e-19, 1.9346225366763589e-21, 3.4882526986496195e-14, 2.3265831484190044e-12, 1.7586701803901745e-13, 9.7126250503089095e-13, 2.5121366392210663e-13, 2.3501834763448487e-05, 4.6034540430219613e-06, 1.1531113709072561e-07, 2.2788206797339915e-09, 2.0836636829713904e-17, 4.0130852936668571e-10, 2.3569073796199918e-14, 4.8673748796714169e-28, 9.7184026074431503e-14, 8.123131061690738e-13, 1.0787994103111589e-10, 9.36835359164373e-13, 0.75931427567887233, 0.0097534608073287302, -2.9286100071060146e-28, -1.073913226415585e-26, 5.4384748066209644e-22, 2.3204009796354114e-24, 
0.0079062500000000001, -0.25296083794387614, 52.225397157644117, 751.38608133589901, 0.00032067844477903974, 7.6210849187214151e-07, 1.603840673742094e-05, 0.17803936441007254, 3.1234830881516672e-05, 0.042434364126756989, 2.0545532582476944e-05, 5.3400498626035461e-06, 8.4521160085581305e-27, 5.9170689668598133e-27, 3.751781200454357e-22, 3.4335050714525634e-23, 6.0246096491205477e-19, 8.5010475144544217e-17, 0.00036285961112153748, 0.0085083245025726808, 2.9896868842071996e-13, 5.2341087069687121e-14, 3.2211593433123671e-21, 1.2319209661101805e-19, 2.6839101124845853e-18, 3.2809043662908885e-29, 1.9693668330011363e-21, 2.1129701338115548e-27, 2.9246148653159538e-23, 1.8283733113466552e-27, -8.2930366303264912e-26, 9.3537375597258264e-23, 4.8203296345736487e-19, 1.7253485198180483e-21, 2.0947908812070253e-14, 1.5496726429477157e-12, 1.4610162815020042e-13, 8.9410100740820863e-13, 1.1822228549627486e-13, 2.1100428732498418e-05, 4.7946748917471225e-06, 1.0419176072471449e-07, 1.8573993639668311e-09, 9.8469057073984661e-18, 3.6447180812487552e-10, 2.4406818490937804e-14, 3.5156143801724228e-28, 8.7757171036006169e-14, 7.3391732351063509e-13, 9.7417980871993854e-11, 7.2044817642430049e-13, 0.76046631534599907, 0.0097681710108210792, -2.6783577745143376e-28, -1.164848745808371e-26, 3.383719283535132e-22, 1.8401810300540662e-24, 
0.0079375000000000001, -0.24501663771911794, 51.608485405179771, 718.98888894865058, 0.0003114538802888609, 4.221169340881987e-07, 1.2234824570702598e-05, 0.18058174314934128, 2.4492216471734332e-05, 0.039641029564684405, 1.7033151717080459e-05, 4.9771399321161229e-06, 1.5559504837138322e-27, 7.2170315540239315e-25, 2.2804213398672827e-22, 2.1037816693712634e-23, 4.5966337594755167e-19, 7.8260921888438524e-17, 0.00033243681331572279, 0.0076672619989991472, 1.5528826409542808e-13, 4.1204403057017749e-14, 1.4222320521791143e-21, 9.5023570125946963e-20, 2.471298011631863e-18, 1.2347931961284771e-29, 1.7489187016577445e-21, 9.8685656333180921e-28, 2.5772391997834848e-23, 9.5564489603591966e-28, -8.6589271060928357e-26, 5.9570625870988846e-23, 4.1231806780866219e-19, 1.5341182206097903e-21, 1.2606258514613545e-14, 1.0116614667981367e-12, 1.2223089629785501e-13, 8.2273332078816744e-13, 5.3952665642326855e-14, 1.889930939440973e-05, 4.877382273248193e-06, 9.378177151160859e-08, 1.5058004050635057e-09, 4.5560947017284432e-18, 3.297745774178707e-10, 2.4917377420557502e-14, 3.8398087380603948e-26, 7.8974833087458091e-14, 6.6070053868050276e-13, 8.7656606907129586e-11, 5.4885564119898918e-13, 0.76160043769871433, 0.0097826050448264323, -2.1893524729371969e-28, -1.2502212549402847e-26, 2.012900035334772e-22, 1.4615345311430458e-24, 
0.0079687500000000001, -0.2372865893853642, 51.001394141295734, 687.69244511237605, 0.0003023132906317343, 2.3167730742559313e-07, 9.4101446786226653e-06, 0.18300517538677491, 1.9328539701226545e-05, 0.036925857546466455, 1.394984441146432e-05, 4.6136318366855741e-06, 1.2690410069734976e-24, -2.1046426527900139e-27, 1.4002344480193057e-22, 1.2868900273515352e-23, 3.4790998103874883e-19, 7.192390877953153e-17, 0.00030372097117916215, 0.0068819501491660011, 7.9662859833673904e-14, 3.2637913606390326e-14, 6.251712590689271e-22, 7.2235068117716624e-20, 2.2588393309179408e-18, -5.6732671710227651e-28, 1.5541818511712532e-21, 4.6555571659300124e-28, 2.2739754140286234e-23, 4.5394966615546458e-28, -8.8762949483096217e-26, 3.825063716528778e-23, 3.5350387008082288e-19, 1.3590016613449264e-21, 7.6226734087739633e-15, 6.4813192867384543e-13, 1.0292150945852129e-13, 7.5631132711251305e-13, 2.4089419773983151e-14, 1.6893165928190454e-05, 4.8596628926765869e-06, 8.4073462174445042e-08, 1.218587936484222e-09, 2.0638996671137911e-18, 2.9719800255793559e-10, 2.4971234425787057e-14, 9.5796142011152171e-29, 7.0805669031259119e-14, 5.924864380363719e-13, 7.8573861863611759e-11, 4.1413883493097081e-13, 0.76271487104550917, 0.0097967392729404416, -1.6030245758058743e-28, -1.3319510106063674e-26, 1.1548701498195838e-22, 1.1639343576976176e-24, 
0.0080000000000000002, -0.22979880653557619, 50.405533571873256, 657.56244044031359, 0.00029322461901361432, 1.2731678457074685e-07, 7.2947836997372417e-06, 0.18530816552216239, 1.5355550874728647e-05, 0.034293878679121433, 1.1326946926977812e-05, 4.2558265698362241e-06, -1.8775922636833644e-27, 2.0706582118041287e-28, 8.6417917769584591e-23, 7.8573929336168044e-24, 2.6119326412744194e-19, 6.5959250644059708e-17, 0.00027666751944779746, 0.0061516784353131031, 4.0767521237506705e-14, 2.6027657740746139e-14, 2.776723722347754e-22, 5.4173388575127757e-20, 2.0500204411887539e-18, -4.1343884131445427e-25, 1.3802426721459159e-21, 2.2391569649951785e-28, 2.0063368266001828e-23, 1.8156180318583785e-28, -8.9495371325145584e-26, 2.4732294555920755e-23, 3.0334501476445647e-19, 1.1987701767902323e-21, 4.6405197596814982e-15, 4.0814301108131132e-13, 8.7160688950355406e-14, 6.9421824684802388e-13, 1.0630577445257418e-14, 1.507151771824878e-05, 4.7552140099091299e-06, 7.5057006720527442e-08, 9.8707004013223346e-10, 9.152397317404687e-19, 2.6672633945594222e-10, 2.4509612418305995e-14, 1.1131616922747404e-29, 6.3228139222529911e-14, 5.2914975674166848e-13, 7.0150879963615791e-11, 3.0951090646015475e-13, 0.76380757499814478, 0.009810546687060967, -1.0231519282377741e-28, -1.4121866598113686e-26, 6.4603693597628817e-23, 9.2994534384179068e-25, 
0.0080312500000000002, -0.22258141054698552, 49.822336838147294, 628.66108423188507, 0.00028416719541082559, 7.0717987668095216e-08, 5.6965102790895298e-06, 0.18748939941609491, 1.2280279889956048e-05, 0.031750192157178149, 9.1464322994910366e-06, 3.9081479894644216e-06, -1.2285529843661912e-24, 7.7652588539687361e-29, 5.3475262953306307e-23, 4.7890911136584544e-24, 1.9458903464009764e-19, 6.0340624877278927e-17, 0.00025124247349393719, 0.005475576851262925, 2.1000074891481398e-14, 2.0891647333947805e-14, 1.2639667610110822e-22, 4.012836801005747e-20, 1.8477932910849842e-18, 2.7551550902503372e-29, 1.2318266926946475e-21, 1.1099385852571706e-28, 1.7683690249432753e-23, 4.2548362918433106e-29, -8.8879690770626673e-26, 1.6082295476712165e-23, 2.6022663417682625e-19, 1.0525669712459509e-21, 2.847990116039958e-15, 2.5304641847571018e-13, 7.4184146547340124e-14, 6.360093896353528e-13, 4.6803255362695447e-15, 1.3421347787083736e-05, 4.5802629726196003e-06, 6.6720441902061782e-08, 8.0162198153211685e-10, 3.9731192141804041e-19, 2.3834293467635547e-10, 2.3555574331518614e-14, 4.65223407633617e-30, 5.6225370862313414e-14, 4.7058233033550754e-13, 6.2370160181565642e-11, 2.2915785231154388e-13, 0.76487625324244601, 0.0098239971403387867, -5.0272658300772769e-29, -1.4929901625483064e-26, 3.5644771957249458e-23, 7.4551244544833919e-25, 
0.0080625000000000002, -0.2156624992395241, 49.253243641084509, 601.04692960158502, 0.00027512945191091856, 3.9951141161295309e-08, 4.4783714221293234e-06, 0.18954780047451353, 9.8838421440442953e-06, 0.029299940421779986, 7.3618664118692261e-06, 3.5736853270781638e-06, 3.7856211049001956e-28, 3.2362051234020525e-29, 3.3150632596506377e-23, 2.9150076305521345e-24, 1.4399026292957948e-19, 5.5050983531969666e-17, 0.00022741833180668709, 0.0048526009465798357, 1.0952423322345761e-14, 1.6866198908389483e-14, 5.9646039731808753e-23, 2.9392788773470975e-20, 1.6545398430930571e-18, 5.7908325615751324e-25, 1.0963011310192185e-21, 5.6533835520185196e-29, 1.5558024411157782e-23, -2.3193857584033415e-29, -8.7045783313794449e-26, 1.050420807154115e-23, 2.2296215402152247e-19, 9.1971618971614133e-22, 1.7635318262876754e-15, 1.5471052941734529e-13, 6.3415049333829487e-14, 5.8136753310073469e-13, 2.0691267460051503e-15, 1.1929020112145275e-05, 4.3513071974163801e-06, 5.904956101766939e-08, 6.5321321134925317e-10, 1.6889833562233409e-19, 2.1202736953944725e-10, 2.2195373729255455e-14, 2.7444891594447681e-30, 4.9782079836021252e-14, 4.1667515698971033e-13, 5.5214353013805e-11, 1.681411710687476e-13, 0.76591837465903911, 0.0098370576991101966, -6.6130699283149613e-30, -1.5761037716461853e-26, 1.9591317634972707e-23, 5.9969668679826726e-25, 
0.0080937500000000002, -0.20907100638324524, 48.699682198371178, 574.77436134432344, 0.00026610724025633075, 2.3004694566054104e-08, 3.5423809351853284e-06, 0.19148257720241008, 8.0034095480058071e-06, 0.026948273323304208, 5.9157577526686167e-06, 3.2545917601186463e-06, 9.2791868973474468e-27, 7.3075107231308906e-30, 2.0586691096849098e-23, 1.7727646407135908e-24, 1.0596074498287554e-19, 5.0079374875082514e-17, 0.00020517094415997098, 0.004281520768659986, 5.7923540722984871e-15, 1.3682549861566962e-14, 2.9389613674109103e-23, 2.1310292747270088e-20, 1.4720894483167118e-18, 5.0150434288662645e-28, 9.6931106289339464e-22, 2.9733076114108486e-29, 1.365564436418074e-23, -4.9546075190837927e-29, -8.4151318780287768e-26, 6.8825183025840918e-24, 1.906587970824517e-19, 7.9961136130321164e-22, 1.102388578444319e-15, 9.3416828190682938e-14, 5.4415498262966612e-14, 5.3006954752723557e-13, 9.2063439796600413e-16, 1.0581422543786182e-05, 4.0837510513264543e-06, 5.2027820208339542e-08, 5.3414529633424253e-10, 7.0339483868732005e-20, 1.8775345762641359e-10, 2.0546872456852744e-14, 7.7587205871873672e-31, 4.3882834126759401e-14, 3.6730955649438292e-13, 4.866543577860288e-11, 1.2232320628721746e-13, 0.76693120057230946, 0.0098496928309764181, 2.9266314704848546e-29, -1.6627746102415425e-26, 1.0794400535566293e-23, 4.8419465508332788e-25, 
0.0081250000000000003, -0.20283326519401843, 48.163039196832088, 549.89216980562571, 0.00025710210722068187, 1.3493388564726504e-08, 2.8178383169138037e-06, 0.19329337093798596, 6.5177302877689684e-06, 0.024700200019457257, 4.7506966298080945e-06, 2.9523508656677892e-06, -1.2091686589835389e-24, 3.9694176021687478e-30, 1.2818354233454127e-23, 1.0785743252181219e-24, 7.7653149889753101e-20, 4.5418586455351854e-17, 0.00018447624050879115, 0.0037608885597492946, 3.1049944255244568e-15, 1.114330242464707e-14, 1.521004185023368e-23, 1.5306492876262516e-20, 1.3017606084898795e-18, 1.6972134976613077e-30, 8.5496808263518102e-22, 1.5647041900654957e-29, 1.1951757885026691e-23, -6.3190282085368613e-29, -8.0276259623521775e-26, 4.5225774757021598e-24, 1.6262605164748842e-19, 6.9167660708027674e-22, 6.9588785637419476e-16, 5.5788831002357959e-14, 4.684937739986452e-14, 4.8195920360974949e-13, 4.1272193920597514e-16, 9.3664401167994399e-06, 3.7912468505478814e-06, 4.5635960051518211e-08, 4.3821272881668038e-10, 2.8783460961718836e-20, 1.6548683600617839e-10, 1.8731009410771941e-14, 3.431014381072912e-31, 3.8510874060892557e-14, 3.2235092802810523e-13, 4.2703889267340536e-11, 8.8289742139622073e-14, 0.76791183962554099, 0.0098618664296493963, 8.024386017845572e-30, -1.7626804942374504e-26, 5.9850224017991382e-24, 3.9270123374118855e-25, 
0.0081562500000000003, -0.19697354848018192, 47.644637935855584, 526.44247935222802, 0.00024812074685146761, 8.0431966762529295e-09, 2.2532815066190457e-06, 0.19498023454567176, 5.3362845427498496e-06, 0.022560554215190556, 3.8152822314249168e-06, 2.6679694411218259e-06, 7.150263594122392e-29, 1.4563394456339019e-30, 8.0045523256637765e-24, 6.568065033133394e-25, 5.6755317785489556e-20, 4.1063596809914952e-17, 0.00016530881421483046, 0.0032890527060034478, 1.6818153904700355e-15, 9.1033587946498316e-15, 8.2756833984093473e-24, 1.0898679218686434e-20, 1.1444219633032111e-18, -4.5274577569704775e-27, 7.5182732805756137e-22, 8.4568196184979829e-30, 1.0427992868375026e-23, -6.8094290537649407e-29, -7.568103438208994e-26, 2.977470214414056e-24, 1.3831634595423042e-19, 5.953041453610283e-22, 4.436526382455438e-16, 3.2996911567965765e-14, 4.0455928342906697e-14, 4.3692879041112574e-13, 1.8607004490067899e-16, 8.2731448135978099e-06, 3.4854767789766618e-06, 3.985220762225027e-08, 3.6057120485200619e-10, 1.1585522352122195e-20, 1.4518445842559684e-10, 1.6853392306108295e-14, 6.1502395710545521e-33, 3.3647798698127651e-14, 2.8164832751852713e-13, 3.7308521431069645e-11, 6.3274510671171366e-14, 0.76885730862873947, 0.0098735404646282891, -5.4164881399874145e-29, -1.2863432448476871e-26, 3.3385375690790537e-24, 3.2048795142383869e-25, 
