Distance (mm), T (C), P (atm), H2, O2, H2O, CH4, CO, CO2, AR, PT(S), H(S), H2O(S), OH(S), CO(S), CO2(S), CH3(S), CH2(S), CH(S), C(S), O(S), 
0.79500000000000004, 800.00000000000011, 1.0000351924924202, 0.167252220406, 8.78202781069e-22, 0.452176744392, 0.0362591869613, 0.0336847010302, 0.276029780304, 0.0345973669065, 0.945862767565, 0.0217214469779, 0.000904745746815, 4.19716196206e-06, 0.0288798363375, 2.04102587738e-07, 7.33273860567e-09, 4.8066887942e-11, 4.69483000698e-12, 0.00262678840243, 6.32045827557e-09, 
0.81000000000000005, 800.00000000000011, 1.0000358442052426, 0.167948570644, 8.49347531253e-22, 0.451660646324, 0.0360051953274, 0.0338404516899, 0.275964155666, 0.0345809803485, 0.945741270098, 0.0217646992881, 0.000903597609611, 4.18424449416e-06, 0.0289970851325, 2.04027961389e-07, 7.26935416622e-09, 4.75595857095e-11, 4.63701208679e-12, 0.00258894598868, 6.28892678968e-09, 
0.82499999999999996, 800.00000000000011, 1.0000364959180652, 0.168630599158, 8.65755705598e-22, 0.451155259219, 0.0357562915204, 0.0339934553065, 0.275899472757, 0.0345649220386, 0.945621777431, 0.0218069593624, 0.000902473074561, 4.17164590917e-06, 0.029112138419, 2.03954477085e-07, 7.20724781185e-09, 4.70645267595e-11, 4.58077158345e-12, 0.00255226259553, 6.25825254725e-09, 
0.84000000000000008, 800.00000000000011, 1.0000371476308878, 0.169298847857, 8.25268791146e-22, 0.4506601752, 0.0355122867408, 0.0341438032928, 0.275835707114, 0.0345491797948, 0.945504229115, 0.0218482675875, 0.000901371255515, 4.15935263737e-06, 0.0292250717376, 2.03882102947e-07, 7.14637913586e-09, 4.65812429833e-11, 4.5260410674e-12, 0.00251668364418, 6.22839658518e-09, 
0.85500000000000009, 800.00000000000011, 1.0000377993437102, 0.169953829578, 8.43032686508e-22, 0.450175008348, 0.0352730021406, 0.0342915827939, 0.27577283506, 0.0345337420795, 0.945388566893, 0.0218886621217, 0.000900291309692, 4.14735187905e-06, 0.0293359573083, 2.03810808491e-07, 7.08670909855e-09, 4.61092883958e-11, 4.47275678927e-12, 0.00248215786799, 6.19932230241e-09, 
0.87, 800.00000000000011, 1.0000384510565328, 0.170596028989, 8.16673322159e-22, 0.449699394075, 0.0350382685618, 0.0344368766579, 0.27571083374, 0.0345185979768, 0.945274735319, 0.0219281788855, 0.000899232442973, 4.13563161553e-06, 0.0294448635184, 2.03740564041e-07, 7.02820026672e-09, 4.56482400151e-11, 4.42085866635e-12, 0.00244863721258, 6.17099542417e-09, 
0.88500000000000001, 800.00000000000011, 1.0000391027693551, 0.1712259064, 8.49826595554e-22, 0.449232986147, 0.0348079251437, 0.0345797641844, 0.27564968101, 0.0345037371145, 0.945162680884, 0.0219668518255, 0.00089819389992, 4.12418049841e-06, 0.0295518558712, 2.03671341457e-07, 6.9708165821e-09, 4.51976952173e-11, 4.37028989115e-12, 0.0024160765034, 6.14338371254e-09, 
0.90000000000000002, 800.00000000000011, 1.0000397544821775, 0.171843896833, 7.15948775714e-22, 0.448775457547, 0.0345818198311, 0.0347203206158, 0.275589355498, 0.0344891496752, 0.945052352722, 0.0220047130101, 0.000897174966545, 4.11298784277e-06, 0.0296569963128, 2.03603113171e-07, 6.91452353015e-09, 4.47572720207e-11, 4.32099685621e-12, 0.00238443331785, 6.11645688847e-09, 
0.91500000000000004, 800.00000000000011, 1.0000404061950003, 0.172450412869, 8.20633454659e-22, 0.448326498169, 0.0343598081853, 0.0348586178035, 0.275529836631, 0.0344748263421, 0.944943701958, 0.0220417926994, 0.000896174965462, 4.1020435694e-06, 0.0297603440099, 2.03535853188e-07, 6.85928803693e-09, 4.43266077644e-11, 4.27292894203e-12, 0.00235366778935, 6.09018648108e-09, 
0.93000000000000005, 800.00000000000011, 1.0000410579078227, 0.173045846884, 8.08342223039e-22, 0.447885813157, 0.0341417527813, 0.0349947244596, 0.275471104467, 0.0344607582505, 0.944836681656, 0.0220781196108, 0.000895193252256, 4.09133813882e-06, 0.029861955477, 2.03469536101e-07, 6.80507812982e-09, 4.39053558062e-11, 4.22603808271e-12, 0.0023237422782, 6.06454562789e-09, 
0.94499999999999995, 800.00000000000011, 1.0000417096206451, 0.173630571352, 8.028210287e-22, 0.447453122708, 0.0339275230451, 0.035128706153, 0.275413139766, 0.0344469369759, 0.944731246876, 0.0221137209116, 0.000894229215284, 4.08086253964e-06, 0.0299618845232, 2.03404137586e-07, 6.75186324029e-09, 4.34931871388e-11, 4.18027886312e-12, 0.00229462136863, 6.03950902139e-09, 
0.96000000000000008, 800.00000000000011, 1.0000423613334684, 0.174204940908, 7.84316871561e-22, 0.447028160471, 0.0337169945638, 0.0352606256528, 0.275355923912, 0.0344333544921, 0.944627354304, 0.022148622425, 0.000893282270988, 4.07060822337e-06, 0.0300601826986, 2.03339634107e-07, 6.6996138865e-09, 4.30897874771e-11, 4.13560814724e-12, 0.0022662715917, 6.01505272967e-09, 
0.97500000000000009, 800.00000000000011, 1.000043013046291, 0.174769292912, 7.79794258863e-22, 0.446610673145, 0.0335100488972, 0.0353905429619, 0.275299438926, 0.0344200031585, 0.944524962478, 0.0221828486165, 0.000892351865083, 4.06056710347e-06, 0.0301568991352, 2.03276003047e-07, 6.64830179266e-09, 4.2694857675e-11, 4.09198506934e-12, 0.00223866137557, 5.99115417069e-09, 
0.98999999999999999, 800.00000000000011, 1.0000436647591124, 0.175323949715, 7.43110158022e-22, 0.446200418755, 0.0333065727885, 0.0355185157625, 0.275243667307, 0.0344068756721, 0.944424031403, 0.0222164227543, 0.000891437468465, 4.05073150053e-06, 0.0302520809634, 2.03213222535e-07, 6.5978997186e-09, 4.23081119684e-11, 4.04937079223e-12, 0.00221176085388, 5.96779196367e-09, 
